"address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","satha s",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","a week ago","2025-04-22T20:41:00.597Z",,"2025-04-22T20:52:33.000Z","Thank you for your stunning review! We really appreciate you taking the time to leave us a rating. We hope you'll come back for more Finger Lickin' Good chicken soon! 😃",,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURvM01XZEVnEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvM01XZEVnEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMDo3MWdEg%7CCgwI3P2fwAYQoLSNnQI%7C?hl=en","113629015252630691903","0","https://lh3.googleusercontent.com/a/ACg8ocKYCglN5zdm9u9kUKFEyuzrkNO1gbddcMfhFY_ZcgT5Wb_hmw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113629015252630691903?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Kochu",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","a week ago","2025-04-18T17:10:04.938Z",,"2025-04-19T13:36:33.000Z","Thanks for sharing your experience Kochu. Sorry to hear about your experience with the service. We'll pass your feedback on to the team and hope you'll try us again in the future.","Dinner",,"£10–20",,"Dine in",,,,"ChdDSUhNMG9nS0VJQ0FnTUNveFl2emlnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNveFl2emlnRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMCoxYvzigE%7CCgwI7I6KwAYQkNDLvwM%7C?hl=en","103261538726402144048","2","https://lh3.googleusercontent.com/a/ACg8ocJpQPw-jSThrU5aefvAIVKps2hvpksQS7WE-2YWO26bAIQsmQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103261538726402144048?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Very bad customer service experience. No chairs for family. Don't go with your loved once .",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Victoria Bittle",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","2 weeks ago","2025-04-11T08:14:57.400Z",,"2025-04-11T12:16:17.000Z","We're deeply sorry to hear this. So that we can find the best way to support you, please get in touch with our team using this link https://help.kfc.co.uk/hc/en-gb/requests/new",,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURJbVpXaVNREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJbVpXaVNREAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMDImZWiSQ%7CCgwIgZ_jvwYQuM74vgE%7C?hl=en","108207748390164122654","10","https://lh3.googleusercontent.com/a/ACg8ocIj738IZymOa4LtRv2vBhC9ctiMI1M0YlXa8LYWJsQLxmZiOA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108207748390164122654?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Hi my mum and me we had a bucket of chicken it was very greasy and horrible we couldn't eat it we were sick non stop diarrhoea and vomiting the chicken what we order from there had never been that greasy we won't be ordering from there again kfc used to be good i think that takeaway are to expensive now",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","bob jill",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","a month ago","2025-03-12T16:32:13.647Z",,"2025-03-13T14:35:28.000Z","Thanks for taking the time to leave us a great rating! We're glad you liked our fried chicken and we hope to see you again soon! 😄",,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURRbGJHMTl3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRbGJHMTl3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMDQlbG19wE%7CCgwIje7GvgYQgL7htAI%7C?hl=en","110993560928770119108","55","https://lh3.googleusercontent.com/a/ACg8ocLXOYdMfFDGpBa6yzoHxo9LuTBAUBY4eOTW9PIFNDgi_CQDkw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110993560928770119108?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Ross Caton",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","a month ago","2025-03-07T14:19:23.686Z",,"2025-03-07T14:37:03.000Z","Thank you for your review. Your feedback is very appreciated by the team. We hope you'll give us another chance in the future to deliver a great experience.",,,,,,"1","2","1","ChdDSUhNMG9nS0VJQ0FnTUNReDlxTjFRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNReDlxTjFRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMCQx9qN1QE%7CCgwI64CsvgYQoOCnxwI%7C?hl=en","115245348192131180141","41","https://lh3.googleusercontent.com/a/ACg8ocKdNtQxRBX7dsdedWg2Tb8SXN4AsRmFuK333hTWQt1nAjzGMA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115245348192131180141?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Sharleen Linton",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","2 months ago","2025-02-20T17:59:51.444Z",,"2025-02-21T14:34:44.000Z","Hi! Thanks for the great rating! We're sure we'll see you for more tasty chicken sometime soon.",,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNnODRQeHF3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnODRQeHF3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMCg84PxqwE%7CCgwIl9vdvQYQ6LHn0wE%7C?hl=en","107457139258480731225","0","https://lh3.googleusercontent.com/a/ACg8ocK6f9uEcYOolb65XoK81sqSP0073urCicY9D0J65mDr39sM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107457139258480731225?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","sda casl",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","2 months ago","2025-02-11T14:07:47.193Z",,"2025-02-11T15:09:44.000Z","We're sorry your delivery order wasn't what you hoped for. 

If you ordered for delivery through the KFC app, you can contact the team directly. You'll find the phone number in the app. 

If you ordered directly from Just Eat or Uber Eats, you can contact their customer service teams directly who are best placed to help you.",,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBNC1ERzZnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBNC1ERzZnRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgMDA4-DG6gE%7CCgsIs7OtvQYQiIWbXA%7C?hl=en","105758920685095497777","9","https://lh3.googleusercontent.com/a/ACg8ocJO1-lTplQiLue_UFbktaATkMjOkKJ0RcYxFpmG9FETVt_Yaw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105758920685095497777?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Just eat order was completely wrong",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Ama Manubea",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","3 months ago","2025-01-28T12:17:17.101Z",,"2025-01-28T12:28:28.000Z","Thanks for visiting KFC and providing your feedback. We're sorry you didn't have a 5-star experience on this occasion and hope you give us another chance to provide a 5-star experience.",,,,,"Dine in","5","1","5","ChdDSUhNMG9nS0VJQ0FnSURfMzl6dzlBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfMzl6dzlBRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgID_39zw9AE%7CCgsIzZXjvAYQqNy5MA%7C?hl=en","117977910892131091887","0","https://lh3.googleusercontent.com/a/ACg8ocIwcc1YfGsX5QNC7vZh1WnbavkcvIHqHSXuGyUVaz4ByIhQ3A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117977910892131091887?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Sivasubrahanyam Kanthakumaran",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","5 months ago","2024-11-26T19:23:51.706Z",,"2024-11-27T12:56:42.000Z","Your review of KFC London is greatly appreciated!","Lunch",,,,"Take out",,,,"ChdDSUhNMG9nS0VJQ0FnSUNQOVl2dWdBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQOVl2dWdBRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICP9YvugAE%7CCgwIx8CYugYQkObt0AI%7C?hl=en","109464116521409077810","1","https://lh3.googleusercontent.com/a/ACg8ocIgX0KZ5kH8K6D0XpeZ5NbdLtrWpw3EydrXbpFhjTdnnm5f=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109464116521409077810?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","It’s very taste.thoroughly I enjoy this meal .it’s ver fentastic to hear you receive in cashier.lovely people.nice taste food.",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Sivasubrahanyam Kanthakumaran",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","5 months ago","2024-11-26T19:17:42.466Z",,"2024-11-27T09:54:56.000Z","Sivasubrahanyam, thanks for leaving us a great review! 😄",,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNQOWNQVTJ3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQOWNQVTJ3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICP9cPU2wE%7CCgwI1r2YugYQgNe33gE%7C?hl=en","112785038504814867333","1","https://lh3.googleusercontent.com/a/ACg8ocL7shCefDwZAajJPuPuJGV2vkQM_TP9SzZ9s5lxXMdc8Dyarw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112785038504814867333?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","Itc very nice chicken Fresh and hot. Customer service is very fast. Very clean and nice approach for customer.",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Dharshini Sathees",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","5 months ago","2024-11-26T18:08:36.415Z",,"2024-11-27T10:37:02.000Z","Dharshini your review is a bucket full of joy 🍗😄!","Lunch",,,,"Take out",,,,"ChZDSUhNMG9nS0VJQ0FnSUNQOVlpQ0dBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQOVlpQ0dBEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICP9YiCGA%7CCgwIpJ2YugYQ6LePxgE%7C?hl=en","100898128056007342336","1","https://lh3.googleusercontent.com/a/ACg8ocKhWQgjoqHrAbLhPgmC-Qti5gne4fHfXbDZuT0YDUpZF2ky4A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100898128056007342336?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","Customer service is fast.food very hot and nice tase.",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","MANIKANDAN MURUGANANTHAM",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","5 months ago","2024-11-26T18:04:48.257Z",,"2024-11-27T10:43:00.000Z","Thank you for your review of KFC London. It's fantastic to hear you received a great service while visiting us. We'll pass on your kind words to the team!","Lunch",,"£20–30",,"Dine in",,,,"ChdDSUhNMG9nS0VJQ0FnSUNQOWFEdnlRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQOWFEdnlRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICP9aDvyQE%7CCgsIwJuYugYQ4OrYeg%7C?hl=en","113789571262714353771","1","https://lh3.googleusercontent.com/a/ACg8ocJ5vnN2u6BrLWR1CBd71lO7JeJ48SKyhc2UJh94QdJg1AvsGg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113789571262714353771?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","Very good food and good service.
Friendly staff.
Try once in this shop",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
