"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Reservation","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Fraser Syme",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 weeks ago","2025-04-15T15:01:59.572Z",,,,"Other",,,"£1–10",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvZ3VpazFnRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvZ3VpazFnRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCoguik1gE%7CCgwI5-n5vwYQuIfqkAI%7C?hl=en","101822239907140512262","6","https://lh3.googleusercontent.com/a-/ALV-UjUflpbfTgBl31E4E77amIxhRaL6M-5U1xMt877GxYmEnCDFJBWuWg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101822239907140512262?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Tiago Henrique",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 weeks ago","2025-04-14T14:11:18.246Z",,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvOElUYnV3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvOElUYnV3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCo8ITbuwE%7CCgsIhq_0vwYQuNTXdQ%7C?hl=en","105546503660086615317","0","https://lh3.googleusercontent.com/a/ACg8ocIlqaAoi3XAjTCrDBtBEbodp-T6MYnwS9txYsKoTzn3uT6seQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105546503660086615317?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Alexandre Silva",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","3 weeks ago","2025-04-05T15:19:09.997Z",,"2025-04-14T00:22:29.000Z","Thank you Alexandre!",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJci1EMU9nEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJci1EMU9nEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCIr-D1Og%7CCgwI7ZPFvwYQoK7G2wM%7C?hl=en","101529930041518873143","1","https://lh3.googleusercontent.com/a-/ALV-UjU6oJqtOqjhDgFgxkIxuZLnuSATFX7bZPM9jev48VlLVE9Tf1Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101529930041518873143?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Everything was good. Food was amazing, smelled and delicious. Marinato’s staff was very kind specially Lorenn. Thanks",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Ralf Braga",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","3 weeks ago","2025-04-05T08:11:49.391Z",,"2025-04-14T00:22:45.000Z","Thank you Ralf","Dinner",,,"£10–20",,,"Dine in",,"3","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJbDlLME9nEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJbDlLME9nEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCIl9K0Og%7CCgwIxcvDvwYQkMruugE%7C?hl=en","103799391722946414852","52","https://lh3.googleusercontent.com/a/ACg8ocK7Tx36-IMPQFeiT6yXBsS0URqh0sLUnKw-_AF5QfptKifB0w=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/103799391722946414852?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Ground Floor, 27 Streatham High Rd","false","Special pastel, one of the best Brazilian dishes.",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Gustavo Costa",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","4 weeks ago","2025-03-30T17:38:00.307Z",,"2025-04-14T00:22:57.000Z","Thank you Gustavo",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJdEpyX2V3EAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJdEpyX2V3EAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCItJr_ew%7CCgwI-IKmvwYQ6O_FkgE%7C?hl=en","100978235462629962915","2","https://lh3.googleusercontent.com/a-/ALV-UjX9qSyXaDAyLapBZQhzwA6yEe-G4R7I2mDOEiIh27e_Pgmy5Gqk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100978235462629962915?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Lucas Lima",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-29T19:27:14.340Z",,"2025-04-14T00:25:47.000Z","Thank you Lucas!",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJaVBIWlJBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJJvgNfNkgnsWJ0JfIaCVjPjC2Np8rSyQnhWeD9FTrflXv3WihB8Ou59snQNPCZOpIG4hmFM4jOv42qvqAOIU1tmYhr2uITy1BR9Bt0qJJwRSt7yLZKz22Dn7sab_pum3v6BxO_2",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJaVBIWlJBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCIiPHZRA%7CCgwIkpOhvwYQwLWRogE%7C?hl=en","103129730437458611940","2","https://lh3.googleusercontent.com/a-/ALV-UjV59pBxtW2Kv2_AyW40qqmxOGGGRZ3svzqADoAQQIvQNHU8zxnL=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103129730437458611940?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Katie Edmundson",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-27T21:49:42.121Z",,"2025-04-14T00:26:37.000Z","Thank you for yours kind words Katie! You are always welcome ","Dinner",,,"£20–30",,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUR3ZzV5M3Z3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3ZzV5M3Z3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMDwg5y3vwE%7CCgsI9o-XvwYQ8PqJOg%7C?hl=en","104838106811644865674","7","https://lh3.googleusercontent.com/a/ACg8ocJwGonPL7rvAPcnIEZkkKBEoJto3ZETYYOzY4OIvfUifahmDw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104838106811644865674?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Eddie was a fantastic server and advised us to share one pizza between two. It was the right decision, one each would have been too much but he kindly told us we could split the toppings 50/50. The pizza was amazing, like nothing I’ve had before! And I would 100% recommend the mini cheese balls to start. Fantastic service and food! Definitely come here for some delicious Brazilian classics.",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","22apotter",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-27T21:48:40.782Z",,"2025-04-14T00:26:55.000Z","Thank you so much ",,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUR3ZzZ5blBREAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3ZzZ5blBREAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMDwg6ynPQ%7CCgwIuI-XvwYQyID-9AI%7C?hl=en","109376842920803244051","2","https://lh3.googleusercontent.com/a/ACg8ocKEVsrnwbJUvaP5LTs0S-CoC_OsL6PZx_etueN-jfjc2-VgNg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109376842920803244051?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Eddie was brilliant with advice about what to get and the maracatu pizza was delicious",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","lukeireland10",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-25T22:17:49.440Z",,"2025-04-14T00:27:30.000Z","Thank you! See you again soon!","Dinner",,,"£30–40",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUR3anVlOElBEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3anVlOElBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMDwjue8IA%7CCgwIjdeMvwYQyKHo0QE%7C?hl=en","109779515443258340314","2","https://lh3.googleusercontent.com/a-/ALV-UjUjuco0p8XXVrYp3NpZkm91vsNOKNgGb6rLcHGqne-xFtHOkhqD=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109779515443258340314?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","It was my first time eating here... I was greeted by Lucas who made superb cocktails and delivered outstanding customer service! The food was delicious and I will definitely come again!",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Vladimir Ferreira",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-22T19:14:09.035Z",,"2025-03-26T09:43:15.000Z","Muito obrigado pelas suas palavras tão gentis! Ficamos muito felizes em saber que você gostou da nossa comida e teve uma ótima experiência com nossa equipe. A Ingrid ficará especialmente feliz em saber que você apreciou sua atenção. Sempre buscamos oferecer o melhor serviço e refeições deliciosas, e seu feedback significa muito para nós. Esperamos recebê-lo novamente em breve!","Dinner",,,,,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUR3a0tPcDN3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3a0tPcDN3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMDwkKOp3wE%7CCgsIgZj8vgYQ2JeBEQ%7C?hl=en","111809059237237969713","5","https://lh3.googleusercontent.com/a/ACg8ocJnlhgT5-QLTymTFCfWbGMKqJbrvZA9hl83m7MPUL57O-260w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111809059237237969713?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Marinato have the most delicious food that I had in London, people is very nice and friendly, specially Ingrid who always is very attentive",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Sarah Bianco",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-22T16:04:46.006Z",,"2025-04-14T00:27:46.000Z","Thank you Sarah",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUR3b05XVTF3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3b05XVTF3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMDwoNWU1wE%7CCgsInr_7vgYQ-LSCAw%7C?hl=en","111669601202137747086","0","https://lh3.googleusercontent.com/a-/ALV-UjWsTzG5F8KtejlLURz65FJsPbFPxErZe5pRllS4-9FSpCYSexE=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111669601202137747086?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Elis Diniz",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","a month ago","2025-03-21T21:20:52.604Z",,"2025-03-26T09:41:22.000Z","Olá! Agradecemos imensamente pelo seu feedback. Ficamos muito felizes em saber que você aprecia o atendimento do Lucas e toda a energia positiva que ele transmite. Ele é uma grande parte do nosso time, e certamente se sentirá grato por suas palavras. É sempre um prazer proporcionar um ambiente agradável e uma boa refeição para você. Esperamos continuar a atendê-lo sempre da melhor forma!","Other",,,"£30–40",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUN3MTl2bmNBEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3MTl2bmNBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgMCw19vncA%7CCgwItLD3vgYQ0K-qoAI%7C?hl=en","101271611801942969310","2","https://lh3.googleusercontent.com/a-/ALV-UjWLC86ItkmThdyV-cdVtUkKQAZ6Hqqao4BpPHZGoyehG-AslaCv0A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101271611801942969310?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Eu gosto de vir aqui pelo atendimento do Lucas,adoro ele,energia boa,educado, divertido. Ambiente agradável e comida boa.","I like coming here because of Lucas' service, I love him, good energy, polite, fun. Nice atmosphere and good food.","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
