"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Yash Ozbaris",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","3 months ago","2025-01-07T18:49:43.959Z",,,,"Other",,"£1–10",,"Take out","1","2","1","ChZDSUhNMG9nS0VJQ0FnSURmaWJLRUl3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmaWJLRUl3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDfibKEIw%7CCgwIx-71uwYQ-MrbyQM%7C?hl=en","101875726436859891250","46","https://lh3.googleusercontent.com/a-/ALV-UjVkVdrWMitTXTa2EglPzYg0zpYEFSt4ASvdJct2eV4yol_n787beQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101875726436859891250?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","Just went into Starbucks Streatham and I can only say how shocked I am at how rude Angelo was. He was very rude from the beginning when I asked him for a latte he said what you want with it to which a replied oat he said no we don't have that and just walked away, I said can I please have coconut then he didn't reply and charged me for a paper cup, I said can I have a normal cup I am sitting down he said no as they were shutting (they still had 45 mins left) when I said have you got a problem he said I'm the manager and I make the decisions and walked away again! I am truly shocked and hope this matter is looked into as he shouldn't be a manager with an attitude like this towards customers...",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","A J Esmati",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 months ago","2024-12-11T16:25:20.125Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN2Z2YtX0FREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2Z2YtX0FREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICvgf-_AQ%7CCgsI8PnmugYQ2LL0Ow%7C?hl=en","113789753165612953071","17","https://lh3.googleusercontent.com/a-/ALV-UjXqdAYm7pHcqQhhGNVUD6JZEIz1_-e-uD3GevuMbUfCwdnnA-gS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113789753165612953071?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Deshune Morrison",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 months ago","2024-12-03T14:31:43.999Z",,,,"Breakfast",,"£1–10",,"Dine in",,,,"ChZDSUhNMG9nS0VJQ0FnSUR1dS1La2VBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1dS1La2VBEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDuu-KkeA%7CCgwIz6y8ugYQkNHH3AM%7C?hl=en","116619142071648566934","22","https://lh3.googleusercontent.com/a/ACg8ocKPHE3OPmWAJFghxC86TuOBUCyjhnURbeb_ww6n1fC5HCNjXVk=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116619142071648566934?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false","Is there some reason why they keep closing early, and why they don't give any warning until they're 15 mins from closing? I visited few days ago and was told they were suddenly closing at 18:00 when they were meant to close at 19:00, then just yesterday it was 18:30 when they were supposed to be closing at 20:00. No time change is mentioned on the app or Google Maps, they don't put any poster on the door, they just tell you when you've got 15 mins left.

I'd put it down to the festive period, but this happened months ago at another Starbucks. Really annoying as when I visit, I'm usually there for whole day until closing time in order to get some work done.

Additionally, why is it that parents think a Starbucks is a playground for their kids to run up and down and make a lot of noise? This is just disruptive for those trying to get some work done, and those just trying to relax for 15 mins. Also really annoying.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Hussam Alloush",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-26T18:42:38.203Z",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNQOWViSnF3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQOWViSnF3RRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICP9ebJqwE%7CCgsInq2YugYQgI78YA%7C?hl=en","107323352834057636727","22","https://lh3.googleusercontent.com/a-/ALV-UjWcE5rZfybj1MWhmCZYQLhWK5RnB9vVOmw7v5twVBJPGYQGY2klrg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107323352834057636727?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","tamara",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-14T16:32:39.099Z",,,,"Other",,"£1–10",,"Dine in","5","3","5","ChZDSUhNMG9nS0VJQ0FnSUQzcHNET0JREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzcHNET0JREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgID3psDOBQ%7CCgsIp8zYuQYQ6MGwLw%7C?hl=en","105549679113480989991","102","https://lh3.googleusercontent.com/a/ACg8ocLIhJWgKMsMZXbwp36EHo86Q2oH3qiSWO4Z0mSXaJ_mFbhQYBU=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/105549679113480989991?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"Streatham Hill","false","There are so many independent coffee shops that make Starbucks irrelevant and outdated.
The coffee is just tinted hot water. The only convenience is its location.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Jade Rivero",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-12T23:42:30.762Z",,,,"Lunch",,"£10–20",,"Dine in","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUQzck42c2pnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzck42c2pnRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgID3rN6sjgE%7CCgwI5s_PuQYQiLjI6wI%7C?hl=en","101687958009041292579","30","https://lh3.googleusercontent.com/a-/ALV-UjW5Ti0IV20B6MyT9k6c56o2-JQMIEsfG6z5sKqVjnSjgQS4ShcbEw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101687958009041292579?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","Love this place",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Madalin Farcas Vinter",,"es","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-12T12:01:13.747Z",,,,"Breakfast",,"£1–10",,"Dine in","3","4","3","ChZDSUhNMG9nS0VJQ0FnSUQzNUllelZnEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzNUllelZnEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgID35IezVg%7CCgwIiYfNuQYQ8NWs5AI%7C?hl=en","107315798868143539555","52","https://lh3.googleusercontent.com/a-/ALV-UjUyvegKw2v63PoT5KXR_F6SJyuKxyXNKBZ4MFO9Ol2TbEzfV2lv=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107315798868143539555?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false","Nada del otro mundo, pedí el spicy pumpkin latte porque era temporada y fuera de de otoño no lo venden, estaba rico pero sin más, nada que uno se vaya a perder. El sitio cumplía, pero nada del otro mundo tampoco, no te esperes nada, tu medita tus butacas y sillas y ya.","Nothing out of this world, I ordered the spicy pumpkin latte because it was in season and outside of autumn they don't sell it, it was delicious but nothing more, nothing that one is going to miss. The place was compliant, but nothing out of this world either, don't expect anything, you decide on your seats and chairs and that's it.","Starbucks Coffee","4","en","https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Amy Colleen",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-10T22:48:47.005Z",,,,"Other",,"£1–10",,"Take out","5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQzZ0tDMmRREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzZ0tDMmRREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgID3gKC2dQ%7CCgsIz_DEuQYQkMnPAg%7C?hl=en","117633271837675102238","597","https://lh3.googleusercontent.com/a-/ALV-UjXI6tEgVUc3_-oVdpHoHLGnlUqhn2h5B7EbmoYqMumltw5yH2ql=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/117633271837675102238?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","David Preston",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-09T16:59:19.534Z",,,,"Other",,,,"Dine in","1","1","1","ChdDSUhNMG9nS0VJQ0FnSUMzLTRpa2pnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzLTRpa2pnRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIC3-4ikjgE%7CCgwI56m-uQYQ8ILW_gE%7C?hl=en","114534088226015540967","3","https://lh3.googleusercontent.com/a/ACg8ocKRcR0vB-9rslJDXqmWctxXHIdwrnGhQeTA5crpet_H30FE1Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114534088226015540967?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","I was served very rudely by a 'supervisor', who had an issue with giving me a puppicino (advertised as free) for my dog. Despite being a regular customer, he was insisting that I also buy a drink for myself (I only intended on staying for 1 minute whilst my dog had his treat on this occassion). The server really went out of his way to be unpleasant and make me feel small. Horrible customer service!",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Gloria Long",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-06T18:12:43.411Z",,,,"Breakfast",,"£1–10",,"Dine in","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMzaWFPaHdRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzaWFPaHdRRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIC3iaOhwQE%7CCgwIm-OuuQYQwMqhxAE%7C?hl=en","112202384952531242964","17","https://lh3.googleusercontent.com/a-/ALV-UjVIXOSpzx6jpbftGm44A7ybjlqnoaBS6Pg7HcGHKVG8i1tU-ErL=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112202384952531242964?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Umair Khan",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","5 months ago","2024-11-04T00:09:00.058Z",,,,,,,,,"3","3","5","ChdDSUhNMG9nS0VJQ0FnSUMzX0lfd3RnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzX0lfd3RnRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIC3_I_wtgE%7CCgsInKGguQYQwO_vGw%7C?hl=en","107125620453228747355","42","https://lh3.googleusercontent.com/a-/ALV-UjVQ8xdvK-6Mw4-6f2-ifwYtKX5XEGx1TgoddKaVuVDLHyDH_7Y=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107125620453228747355?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Michele Bosi",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","6 months ago","2024-10-24T17:51:57.309Z",,,,,,,,"Dine in","1","1","1","ChdDSUhNMG9nS0VJQ0FnSURYMUstQXpnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYMUstQXpnRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDX1K-AzgE%7CCgwIvZLquAYQgPq8kwE%7C?hl=en","116038431260056862601","0","https://lh3.googleusercontent.com/a-/ALV-UjXaQkldfqD7biIxNb80_izJd0B_88tBbTF-12W51if3308hicD_=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116038431260056862601?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
